S1,2020.02.24 20:01:00,29073.231962
S1,2020.02.24 20:02:00,29073.210971
S1,2020.02.25 11:11:00,29019.993228
S1,2020.02.25 11:12:00,29019.765902
S1,2020.02.25 12:14:00,28999.439111
S1,2020.02.25 12:17:00,28999.468814
S1,2020.02.25 12:18:00,28999.310596
S1,2020.02.25 17:51:00,28976.011645
S1,2020.02.25 17:52:00,28975.82214
S1,2020.02.25 18:10:00,28974.160556
S1,2020.02.25 18:17:00,28974.128278
B3,2020.02.26 16:37:00,28133.460992
B3,2020.02.26 16:38:00,28133.713863
B3,2020.02.26 17:28:00,28120.684813
B3,2020.02.26 17:34:00,28120.681843
B3,2020.02.26 17:35:00,28120.73313
B3,2020.02.26 17:42:00,28121.581645
B3,2020.02.27 11:02:00,27741.007922
B3,2020.02.27 11:34:00,27741.097823
S1,2020.02.27 16:11:00,28526.371224
S1,2020.02.27 16:14:00,28526.381125
S1,2020.02.27 16:15:00,28526.262511
S1,2020.02.27 16:28:00,28525.877561
S1,2020.02.27 16:32:00,28525.883105
S1,2020.02.27 16:33:00,28525.922511
S1,2020.02.27 16:46:00,28524.797363
S1,2020.02.27 16:47:00,28524.060729
S1,2020.02.27 17:21:00,28522.506076
S1,2020.02.27 17:22:00,28522.503105
S1,2020.02.28 08:12:00,28287.0831
S1,2020.02.28 08:13:00,28287.033793
S1,2020.02.28 11:21:00,28285.961119
S1,2020.02.28 11:24:00,28285.190228
S1,2020.02.28 11:25:00,28284.695773
S1,2020.02.28 16:57:00,28157.153438
B3,2020.03.02 10:11:00,26448.686372
B3,2020.03.02 10:12:00,26448.56756
B3,2020.03.02 10:37:00,26449.509738
B3,2020.03.02 10:43:00,26449.341619
B3,2020.03.02 18:54:00,26315.624872
B3,2020.03.02 18:55:00,26315.9621
B3,2020.03.02 21:05:00,26308.432461
B3,2020.03.02 21:09:00,26308.987511
B3,2020.03.02 21:10:00,26309.656619
B3,2020.03.03 11:48:00,26372.858262
B3,2020.03.03 11:49:00,26372.768955
B3,2020.03.03 11:59:00,26372.264401
B1,2020.03.03 17:01:00,27744.832319
B1,2020.03.03 17:02:00,27744.788755
S3,2020.03.03 19:57:00,26399.099872
S3,2020.03.03 20:44:00,26391.562219
S3,2020.03.03 20:45:00,26390.990536
S3,2020.03.03 20:49:00,26391.243605
S3,2020.03.03 20:53:00,26390.747367
B1,2020.03.04 20:20:00,27553.44867
B1,2020.03.04 20:21:00,27553.812432
B1,2020.03.04 20:54:00,27554.29461
B1,2020.03.04 20:55:00,27554.196195
S3,2020.03.05 11:00:00,26474.336317
S3,2020.03.05 11:01:00,26474.128792
S3,2020.03.05 11:06:00,26473.485426
S3,2020.03.05 19:40:00,26465.714194
S3,2020.03.05 19:41:00,26465.639738
S3,2020.03.05 20:11:00,26456.08311
S3,2020.03.05 20:14:00,26456.089447
S1,2020.03.09 15:34:00,27023.346732
S1,2020.03.09 15:35:00,27018.238811
S1,2020.03.09 15:49:00,27017.219405
B3,2020.03.10 11:23:00,25389.85205
B3,2020.03.10 11:24:00,25389.970466
S1,2020.03.10 16:33:00,26687.967123
S1,2020.03.10 17:19:00,26680.81643
S1,2020.03.10 17:20:00,26680.61544
S1,2020.03.11 16:21:00,26422.489278
S1,2020.03.11 16:22:00,26422.201753
S1,2020.03.11 16:25:00,26422.023139
S1,2020.03.11 16:28:00,26421.725515
S1,2020.03.11 16:50:00,26419.731456
S1,2020.03.11 16:53:00,26419.990862
S1,2020.03.11 16:54:00,26419.882743
S1,2020.03.11 17:20:00,26418.728287
